"DISPLAY_ID","DISPLAY_TYPE_ID","DISPLAY_LOCATION_ID","ROTATION_SET_ID","DESCRIPTION_CODE","LOCALE","CREATED_BY","CREATION_DATE","LAST_UPDATED_BY","LAST_UPDATE_DATE","VERSION","SHOW_UNASSIGNED_YN"
505,6,478,335,"advocates_room_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
355,6,328,242,"barristers_lounge_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
356,6,329,243,"witness_waiting_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
357,6,330,227,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
358,6,331,227,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
359,6,332,227,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
360,2,333,226,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
361,2,334,234,"jury_waiting_d6_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
362,3,335,232,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
771,2,744,474,"public_waiting_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
772,2,745,474,"public_dining_d12_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
773,6,746,474,"advocates_dining_d13_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
774,2,747,477,"reception_d15_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
775,6,748,474,"vulnerable_witness_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
776,6,749,480,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
777,6,750,475,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
778,6,751,475,"court_3_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
779,6,752,475,"court_4_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
780,6,753,475,"court_5_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
781,6,754,475,"court_6_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
782,6,755,475,"court_7_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
783,6,756,475,"court_8_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
784,2,757,476,"jury_assembly_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
785,6,758,478,"witness_room_1_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
786,6,759,478,"witness_room_2_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
787,3,760,480,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
876,2,849,532,"concourse_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
877,6,850,579,"advocates_lounge_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
878,6,851,536,"witness_assembly_d19_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
879,6,852,529,"public_dining_d20_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
880,2,853,536,"public_concourse_d22_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
881,6,854,530,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
882,6,855,530,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
883,6,856,530,"court_3_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
884,6,857,530,"court_4_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
885,6,858,530,"court_5_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
886,6,859,530,"court_6_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
887,6,860,530,"court_7_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
888,6,861,530,"court_8_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
889,6,862,530,"court_9_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
890,6,863,530,"court_10_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
891,6,864,530,"court_11_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
892,6,865,530,"court_12_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
893,2,866,531,"jury_lounge_d15_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
894,6,867,531,"jury_lounge_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
895,6,868,579,"advocates_robing_room_d18_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
896,6,869,579,"barristers_dining_d21_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
897,3,870,535,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
898,6,871,580,"advocates_dining_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
899,6,872,530,"court_14_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
900,6,873,530,"court_15_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
901,6,874,530,"court_16_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
902,6,875,530,"court_17_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
903,6,876,531,"jury_assembly_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
904,2,877,536,"main_entrance_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
905,6,878,533,"witness_waiting_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
906,3,879,535,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
150,2,124,85,"court_restaurant_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
151,6,125,85,"advocates_dining_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
152,2,126,104,"information_desk_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
153,6,127,71,"court_room_1_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
154,6,128,66,"court_room_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
155,6,129,66,"court_room_3_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
156,6,130,66,"court_room_4_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
157,6,131,66,"court_room_5_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
158,6,132,66,"court_room_6_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
159,2,133,67,"jury_assembly_d4_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
160,2,134,68,"receptionentrancelobby_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
161,6,135,85,"prosecution_viw_suite_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
162,6,136,72,"public_dining_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
163,6,137,72,"public_dining_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
164,6,138,86,"advocates_dining_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
165,6,139,78,"court_1_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
166,6,140,73,"court_2_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
167,6,141,73,"court_3_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
168,6,142,73,"court_4_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
169,2,143,88,"jury_assembly_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"ica38d",01-APR-09 15:26:04,1,"Y"
170,2,144,87,"reception_desk_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
172,3,146,53,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
174,3,148,71,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
745,6,718,461,"court_8_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
633,2,606,432,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
634,2,607,432,"public_dining_1_d2_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
635,6,608,432,"public_dining_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
636,6,609,413,"court_1_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
637,6,610,408,"court_15_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
638,6,611,408,"court_2_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
639,6,612,408,"court_6_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
640,6,613,408,"court_5_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
641,6,614,408,"court_4_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
642,6,615,408,"court_3_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
643,6,616,408,"court_7_d13_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
644,6,617,408,"court_8_d14_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
645,6,618,408,"court_9_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
646,6,619,408,"court_10_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
647,6,620,408,"court_11_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
648,6,621,408,"court_12_d18_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
649,6,622,408,"court_13_d19_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
650,6,623,408,"court_14_d20_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
651,2,624,409,"jury_waiting_d4_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
652,6,625,411,"witness_waiting_area_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
653,2,626,451,"advocates_dining_d21_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
654,3,627,413,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
751,2,724,470,"reception_d5_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
752,6,725,490,"witness_service_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
753,6,726,490,"advocates_dining_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
754,2,727,490,"public_dining_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
755,6,728,489,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
756,6,729,489,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
757,6,730,489,"court_3_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
550,2,523,364,"public_waiting_area_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
551,6,524,383,"public_canteen_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
552,6,525,384,"court_4_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
553,6,526,384,"court_3_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
554,6,527,367,"court_2_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
555,6,528,363,"jury_suite_assembly_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
556,6,529,383,"witness_waiting_room_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
557,6,530,383,"advocates_room_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
558,3,531,367,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
758,6,731,489,"court_4_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
759,6,732,489,"court_5_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
760,6,733,489,"court_6_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
761,6,734,489,"court_7_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
762,6,735,489,"court_8_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
763,6,736,489,"court_9_d16_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
764,6,737,489,"court_10_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
765,6,738,489,"court_11_d18_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
766,6,739,489,"court_12_d19_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
767,2,740,469,"jury_assembly_d14_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
768,6,741,469,"jury_assembly_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
769,6,742,490,"advocates_robing_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
770,3,743,473,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
105,3,83,21,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
746,6,719,461,"court_9_d15_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
747,6,720,461,"court_10_d17_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
748,2,721,462,"jury_assembly_d3_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
749,6,722,503,"advocates_robing_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
750,3,723,466,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
907,6,880,554,"public_dining_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
908,6,881,538,"witness_waiting_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
909,6,882,578,"court_4_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
910,6,883,578,"court_3_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
911,6,884,578,"court_2_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
912,6,885,578,"court_5_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
913,6,886,578,"court_6_d11_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
914,6,887,578,"court_7_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
915,2,888,540,"jury_assembly_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
916,2,889,556,"main_reception_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
917,6,890,542,"barristers_dining_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
918,6,891,542,"barristers_robing_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
919,3,892,544,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
920,6,893,577,"witness_waiting_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
921,6,894,555,"court_1_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
922,6,895,555,"court_2_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
923,6,896,576,"jury_assembly_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
924,3,897,544,"vip","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
925,2,898,571,"reception_d4_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
354,3,327,225,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
619,6,592,398,"customs_and_excise_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
620,2,593,398,"public_canteen_d7_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
621,2,594,416,"reception_d13_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
622,6,595,414,"court_7_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
623,6,596,414,"court_6_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
624,6,597,414,"court_5_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
625,6,598,414,"court_4_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
626,6,599,414,"court_3_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
627,6,600,414,"court_2_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
628,6,601,414,"court_1_d10_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
629,6,602,414,"court_8_d12_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
630,2,603,400,"jury_assembly_d11_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
631,6,604,402,"advocates_dining_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
632,3,605,404,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
259,6,232,148,"witness_services_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
260,6,233,159,"barristers_lounge_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
261,6,234,148,"canteen_d9_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
262,6,235,149,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
263,6,236,149,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
264,6,237,149,"court_4_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
265,6,238,150,"jury_roomd7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
266,6,239,150,"jury_room_smoking_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
267,6,240,148,"reception_area_d1_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
268,3,241,154,"vip","engb","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
868,6,841,732,"public_dining_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
869,6,842,731,"court_1_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
870,6,843,731,"court_2_d3_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
871,6,844,735,"jury_dining_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
872,2,845,732,"main_reception_first_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
873,6,846,526,"witness_waiting_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
874,6,847,662,"barristers_dining_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
875,3,848,736,"v_i_p","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
193,2,167,96,"public_dining_d1_42","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
194,6,168,96,"public_dining_d2_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
195,6,169,98,"jury_dinning_d4_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"Y"
196,6,170,97,"court_1_d5_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
197,6,171,97,"court_2_d6_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
198,6,172,97,"court_3_d7_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
199,6,173,97,"court_4_d8_19","enGB","XHIBIT",01-APR-09 15:26:04,"XHIBIT",01-APR-09 15:26:04,1,"N"
