"PUBLIC_NOTICE_ID","PUBLIC_NOTICE_DESC","COURT_ID","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","DEFINITIVE_PN_ID"
30,"Bench warrant in progress.",3,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
211,"Reporting restrictions. For details please see Court Manager.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
212,"In chambers, no entry.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
213,"Members of the public are requested not to enter.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
214,"TV link in progress - please enter quietly.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
215,"Video being played - please enter quietly.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
216,"If you wish to enter, please do so quietly.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
217,"Reporting restrictions lifted.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
218,"Please switch off mobile phones.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
219,"Food and drink must not be consumed in the courtrooms.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
220,"Bench warrant in progress.",22,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
281,"Reporting restrictions. For details please see Court Manager.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
282,"In chambers, no entry.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
283,"Members of the public are requested not to enter.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
284,"TV link in progress - please enter quietly.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
285,"Video being played - please enter quietly.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
286,"If you wish to enter, please do so quietly.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
287,"Reporting restrictions lifted.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
288,"Please switch off mobile phones.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
289,"Food and drink must not be consumed in the courtrooms.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
290,"Bench warrant in progress.",29,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
271,"Reporting restrictions. For details please see Court Manager.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
272,"In chambers, no entry.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
273,"Members of the public are requested not to enter.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
274,"TV link in progress - please enter quietly.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
275,"Video being played - please enter quietly.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
276,"If you wish to enter, please do so quietly.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
277,"Reporting restrictions lifted.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
278,"Please switch off mobile phones.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
279,"Food and drink must not be consumed in the courtrooms.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
280,"Bench warrant in progress.",28,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
291,"Reporting restrictions. For details please see Court Manager.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
292,"In chambers, no entry.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
293,"Members of the public are requested not to enter.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
294,"TV link in progress - please enter quietly.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
295,"Video being played - please enter quietly.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
296,"If you wish to enter, please do so quietly.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
297,"Reporting restrictions lifted.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
298,"Please switch off mobile phones.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
299,"Food and drink must not be consumed in the courtrooms.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
300,"Bench warrant in progress.",30,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
621,"Reporting restrictions. For details please see Court Manager.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
622,"In chambers, no entry.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
623,"Members of the public are requested not to enter.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
624,"TV link in progress - please enter quietly.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
625,"Video being played - please enter quietly.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
626,"If you wish to enter, please do so quietly.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
627,"Reporting restrictions lifted.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
628,"Please switch off mobile phones.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
629,"Food and drink must not be consumed in the courtrooms.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
630,"Bench warrant in progress.",63,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
631,"Reporting restrictions. For details please see Court Manager.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
632,"In chambers, no entry.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
633,"Members of the public are requested not to enter.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
634,"TV link in progress - please enter quietly.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
635,"Video being played - please enter quietly.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
636,"If you wish to enter, please do so quietly.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
637,"Reporting restrictions lifted.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
559,"Food and drink must not be consumed in the courtrooms.",56,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
560,"Bench warrant in progress.",56,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
731,"Reporting restrictions. For details please see Court Manager.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
732,"In chambers, no entry.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
733,"Members of the public are requested not to enter.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
734,"TV link in progress - please enter quietly.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
735,"Video being played - please enter quietly.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
736,"If you wish to enter, please do so quietly.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
737,"Reporting restrictions lifted.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
738,"Please switch off mobile phones.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
739,"Food and drink must not be consumed in the courtrooms.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
740,"Bench warrant in progress.",74,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
641,"Reporting restrictions. For details please see Court Manager.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
642,"In chambers, no entry.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
643,"Members of the public are requested not to enter.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
644,"TV link in progress - please enter quietly.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
645,"Video being played - please enter quietly.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
646,"If you wish to enter, please do so quietly.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
647,"Reporting restrictions lifted.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
648,"Please switch off mobile phones.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
649,"Food and drink must not be consumed in the courtrooms.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
650,"Bench warrant in progress.",65,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
761,"Reporting restrictions. For details please see Court Manager.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
762,"In chambers, no entry.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
763,"Members of the public are requested not to enter.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
764,"TV link in progress - please enter quietly.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
765,"Video being played - please enter quietly.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
766,"If you wish to enter, please do so quietly.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
767,"Reporting restrictions lifted.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
768,"Please switch off mobile phones.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
769,"Food and drink must not be consumed in the courtrooms.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
770,"Bench warrant in progress.",77,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
601,"Reporting restrictions. For details please see Court Manager.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
602,"In chambers, no entry.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
603,"Members of the public are requested not to enter.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
604,"TV link in progress - please enter quietly.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
605,"Video being played - please enter quietly.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
606,"If you wish to enter, please do so quietly.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
607,"Reporting restrictions lifted.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
608,"Please switch off mobile phones.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
609,"Food and drink must not be consumed in the courtrooms.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
610,"Bench warrant in progress.",61,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
161,"Reporting restrictions. For details please see Court Manager.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
162,"In chambers, no entry.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
163,"Members of the public are requested not to enter.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
164,"TV link in progress - please enter quietly.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
165,"Video being played - please enter quietly.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
166,"If you wish to enter, please do so quietly.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
167,"Reporting restrictions lifted.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
168,"Please switch off mobile phones.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
169,"Food and drink must not be consumed in the courtrooms.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
170,"Bench warrant in progress.",17,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
311,"Reporting restrictions. For details please see Court Manager.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
312,"In chambers, no entry.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
313,"Members of the public are requested not to enter.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
314,"TV link in progress - please enter quietly.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
315,"Video being played - please enter quietly.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
316,"If you wish to enter, please do so quietly.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
317,"Reporting restrictions lifted.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
318,"Please switch off mobile phones.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
319,"Food and drink must not be consumed in the courtrooms.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
320,"Bench warrant in progress.",32,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
321,"Reporting restrictions. For details please see Court Manager.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
322,"In chambers, no entry.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
323,"Members of the public are requested not to enter.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
324,"TV link in progress - please enter quietly.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
325,"Video being played - please enter quietly.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
326,"If you wish to enter, please do so quietly.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
327,"Reporting restrictions lifted.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
328,"Please switch off mobile phones.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
329,"Food and drink must not be consumed in the courtrooms.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
330,"Bench warrant in progress.",33,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
391,"Reporting restrictions. For details please see Court Manager.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
392,"In chambers, no entry.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
393,"Members of the public are requested not to enter.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
394,"TV link in progress - please enter quietly.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
395,"Video being played - please enter quietly.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
396,"If you wish to enter, please do so quietly.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
397,"Reporting restrictions lifted.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
398,"Please switch off mobile phones.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
399,"Food and drink must not be consumed in the courtrooms.",40,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
638,"Please switch off mobile phones.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
639,"Food and drink must not be consumed in the courtrooms.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
640,"Bench warrant in progress.",64,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
361,"Reporting restrictions. For details please see Court Manager.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
362,"In chambers, no entry.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
363,"Members of the public are requested not to enter.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
364,"TV link in progress - please enter quietly.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
365,"Video being played - please enter quietly.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
366,"If you wish to enter, please do so quietly.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
367,"Reporting restrictions lifted.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
368,"Please switch off mobile phones.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
369,"Food and drink must not be consumed in the courtrooms.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
370,"Bench warrant in progress.",37,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
301,"Reporting restrictions. For details please see Court Manager.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
302,"In chambers, no entry.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
303,"Members of the public are requested not to enter.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
304,"TV link in progress - please enter quietly.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
305,"Video being played - please enter quietly.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
306,"If you wish to enter, please do so quietly.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
307,"Reporting restrictions lifted.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
308,"Please switch off mobile phones.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
309,"Food and drink must not be consumed in the courtrooms.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
310,"Bench warrant in progress.",31,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
331,"Reporting restrictions. For details please see Court Manager.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
332,"In chambers, no entry.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
333,"Members of the public are requested not to enter.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
334,"TV link in progress - please enter quietly.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
335,"Video being played - please enter quietly.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
336,"If you wish to enter, please do so quietly.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
337,"Reporting restrictions lifted.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
338,"Please switch off mobile phones.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
339,"Food and drink must not be consumed in the courtrooms.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
340,"Bench warrant in progress.",34,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
411,"Reporting restrictions. For details please see Court Manager.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
412,"In chambers, no entry.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
413,"Members of the public are requested not to enter.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
414,"TV link in progress - please enter quietly.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
415,"Video being played - please enter quietly.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
416,"If you wish to enter, please do so quietly.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
417,"Reporting restrictions lifted.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
418,"Please switch off mobile phones.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
419,"Food and drink must not be consumed in the courtrooms.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
420,"Bench warrant in progress.",42,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
341,"Reporting restrictions. For details please see Court Manager.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
342,"In chambers, no entry.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
343,"Members of the public are requested not to enter.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
344,"TV link in progress - please enter quietly.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
345,"Video being played - please enter quietly.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
346,"If you wish to enter, please do so quietly.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
347,"Reporting restrictions lifted.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
348,"Please switch off mobile phones.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
349,"Food and drink must not be consumed in the courtrooms.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
350,"Bench warrant in progress.",35,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
471,"Reporting restrictions. For details please see Court Manager.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
472,"In chambers, no entry.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
473,"Members of the public are requested not to enter.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
474,"TV link in progress - please enter quietly.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
475,"Video being played - please enter quietly.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
476,"If you wish to enter, please do so quietly.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
477,"Reporting restrictions lifted.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
478,"Please switch off mobile phones.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
479,"Food and drink must not be consumed in the courtrooms.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
480,"Bench warrant in progress.",48,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
751,"Reporting restrictions. For details please see Court Manager.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
752,"In chambers, no entry.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
753,"Members of the public are requested not to enter.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
754,"TV link in progress - please enter quietly.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,400
755,"Video being played - please enter quietly.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,500
756,"If you wish to enter, please do so quietly.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,600
757,"Reporting restrictions lifted.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,700
758,"Please switch off mobile phones.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,800
759,"Food and drink must not be consumed in the courtrooms.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,900
760,"Bench warrant in progress.",76,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,1000
551,"Reporting restrictions. For details please see Court Manager.",56,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,100
552,"In chambers, no entry.",56,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,200
553,"Members of the public are requested not to enter.",56,01-APR-09 15:27:30,01-APR-09 15:27:30,"XHIBIT","XHIBIT",1,300
